"plant_id","p_supply","amf_pa","amf_richness","amf_csr","field_measure_date","shoot_g","root_g","root_shoot","tot_flower","flower_d_cm","nectar_mm","nectar_brix","pollen_density","protein_mg_l","hyphae_m_g","prop_col","col_hyp","spore_count"
12,"low","present","6 sp","csr",2019-08-15,28.13,8.441557522,0.300090917952364,NA,NA,NA,NA,NA,NA,0.696622835508911,0.253521126760563,0.365364317370712,0.5
13,"low","present","6 sp","csr",2019-08-15,27.24,9.177383178,0.336908339867841,6,9.5,23,43,44,0.784132334732783,0.577201777993098,0.569444444444444,0.988292943982001,18.5
13,"low","present","6 sp","csr",2019-08-15,27.24,9.177383178,0.336908339867841,NA,NA,NA,NA,NA,NA,0.577201777993098,0.569444444444444,0.988292943982001,18.5
14,"low","present","6 sp","csr",2019-08-15,26.86,7.617657298,0.283606005137751,5,10.9,84,57,373,0.625242158300686,0.90809762485983,0.579710144927536,0.639479863210932,30
14,"low","present","6 sp","csr",2019-08-15,26.86,7.617657298,0.283606005137751,NA,NA,NA,NA,NA,NA,0.90809762485983,0.579710144927536,0.639479863210932,30
15,"low","present","6 sp","csr",2019-08-15,23.17,7.35219228,0.317315160984031,4,8.4,NA,NA,153,0.847223874462411,1.1817708816669,0.771428571428571,0.653619566543265,3.5
15,"low","present","6 sp","csr",2019-08-15,23.17,7.35219228,0.317315160984031,NA,8.5,313,47,NA,NA,1.1817708816669,0.771428571428571,0.653619566543265,3.5
16,"high","present","6 sp","csr",2019-08-15,26.08,7.940564306,0.304469490260736,6,10.9,83,39,272,0.693635227189039,0.253769747221103,0.0515463917525773,0.207063262378533,8
16,"high","present","6 sp","csr",2019-08-15,26.08,7.940564306,0.304469490260736,NA,NA,NA,NA,NA,NA,0.253769747221103,0.0515463917525773,0.207063262378533,8
17,"high","present","6 sp","csr",2019-08-15,34.13306122,9.867164959,0.289079402969529,3,11.5,NA,NA,56,0.818738587308731,0.524955065329929,0.0326086956521739,0.0640220427838927,10
17,"high","present","6 sp","csr",2019-08-15,34.13306122,9.867164959,0.289079402969529,NA,NA,NA,NA,NA,NA,0.524955065329929,0.0326086956521739,0.0640220427838927,10
18,"high","present","6 sp","csr",2019-08-15,29.65,8.930747,0.0988447650252951,7,NA,NA,NA,NA,NA,0.53739475882116,0.0217391304347826,0.042313643855894,4.5
18,"high","present","6 sp","csr",2019-08-15,29.65,8.930747,0.0988447650252951,NA,NA,NA,NA,NA,NA,0.53739475882116,0.0217391304347826,0.042313643855894,4.5
19,"high","present","6 sp","csr",2019-08-15,31.9,7.408387872,0.232237864326019,3,11.9,122,41.5,38,0.455699184195672,0.442853088287808,0.0947368421052632,0.216181945293434,9
19,"high","present","6 sp","csr",2019-08-15,31.9,7.408387872,0.232237864326019,NA,NA,NA,NA,NA,NA,0.442853088287808,0.0947368421052632,0.216181945293434,9
20,"high","present","6 sp","csr",2019-08-15,30.37,8.797101911,0.289664205169575,4,NA,NA,NA,NA,NA,0.258745624617595,0.0421052631578947,0.166593206055564,20.5
20,"high","present","6 sp","csr",2019-08-15,30.37,8.797101911,0.289664205169575,NA,NA,NA,NA,NA,NA,0.258745624617595,0.0421052631578947,0.166593206055564,20.5
21,"low","absent","0 sp","none",2019-08-15,22.78,7.804580864,0.342606710447761,3,8.4,16,43.5,23,0.392292983420921,0.0995175479298444,0,0.010048479095415,10.5
21,"low","absent","0 sp","none",2019-08-15,22.78,7.804580864,0.342606710447761,NA,NA,NA,NA,NA,NA,0.0995175479298444,0,0.010048479095415,10.5
22,"low","absent","0 sp","none",2019-08-15,20.96,6.60957606,0.315342369274809,2,NA,NA,NA,NA,NA,0.286112950298303,0,0.0034951231636226,4.5
22,"low","absent","0 sp","none",2019-08-15,20.96,6.60957606,0.315342369274809,NA,NA,NA,NA,NA,NA,0.286112950298303,0,0.0034951231636226,4.5
23,"low","absent","0 sp","none",2019-08-15,21.94,6.13052995,0.279422513673655,3,10.9,15,51,84,0.512954580338061,0.184107463670212,0,0.00543161032184594,4.5
23,"low","absent","0 sp","none",2019-08-15,21.94,6.13052995,0.279422513673655,NA,NA,NA,NA,NA,NA,0.184107463670212,0,0.00543161032184594,4.5
24,"low","absent","0 sp","none",2019-08-15,27.56,8.569786641,0.310950168396226,3,10.1,27,41.5,198,0.789895667311092,0.26869737941058,0,0.00372165892422777,7
24,"low","absent","0 sp","none",2019-08-15,27.56,8.569786641,0.310950168396226,NA,NA,125,42.5,NA,NA,0.26869737941058,0,0.00372165892422777,7
25,"low","absent","0 sp","none",2019-08-15,23.37,5.954909986,0.254810012237912,5,NA,NA,NA,NA,NA,0.233866237635134,0,0.00427594855124042,4
25,"low","absent","0 sp","none",2019-08-15,23.37,5.954909986,0.254810012237912,NA,NA,NA,NA,NA,NA,0.233866237635134,0,0.00427594855124042,4
26,"high","absent","0 sp","none",2019-08-15,31.07,8.558725869,0.275465911457998,4,NA,2,NA,NA,NA,0.256257685919349,0,0.00390232197880194,19
26,"high","absent","0 sp","none",2019-08-15,31.07,8.558725869,0.275465911457998,NA,NA,126,47,NA,NA,0.256257685919349,0,0.00390232197880194,19
27,"high","absent","0 sp","none",2019-08-15,30.04,8.821985262,0.293674609254328,4,10,28,45.5,139,0.532504882621762,0.116933118817567,0.0105263157894737,0.0985718666022794,10.5
27,"high","absent","0 sp","none",2019-08-15,30.04,8.821985262,0.293674609254328,NA,9,NA,NA,NA,NA,0.116933118817567,0.0105263157894737,0.0985718666022794,10.5
28,"high","absent","0 sp","none",2019-08-15,30.65,5.472978056,0.178563721239804,4,10,6,NA,229,0.685084705786204,0.169179831480736,0,0.00591087005612644,3.5
28,"high","absent","0 sp","none",2019-08-15,30.65,5.472978056,0.178563721239804,NA,NA,245,43,NA,NA,0.169179831480736,0,0.00591087005612644,3.5
29,"high","absent","0 sp","none",2019-08-15,26.57,8.056588799,0.303221257019195,4,10.5,40,44,144,0.511378174448355,0.181619524971966,0,0.00550601594269314,11.5
29,"high","absent","0 sp","none",2019-08-15,26.57,8.056588799,0.303221257019195,NA,8,NA,NA,NA,NA,0.181619524971966,0,0.00550601594269314,11.5
30,"high","absent","0 sp","none",2019-08-15,27.59,12.121637,0.439348930772019,0,NA,NA,NA,NA,NA,0.310992337280764,0,0.00321551331053279,16.5
30,"high","absent","0 sp","none",2019-08-15,27.59,12.121637,0.439348930772019,NA,NA,NA,NA,NA,NA,0.310992337280764,0,0.00321551331053279,16.5
31,"low","present","2 sp","ruderal",2019-08-15,27.63,8.536058113,0.308941661708288,0,NA,NA,NA,NA,NA,1.80126761753018,0.819672131147541,0.455608107957224,25.7
31,"low","present","2 sp","ruderal",2019-08-15,27.63,8.536058113,0.308941661708288,NA,NA,NA,NA,NA,NA,1.80126761753018,0.819672131147541,0.455608107957224,25.7
32,"low","present","2 sp","ruderal",2019-08-15,28.58,7.196242263,0.251792941322603,0,NA,NA,NA,NA,NA,1.68184656001437,0.596774193548387,0.35542730696151,54.5
32,"low","present","2 sp","ruderal",2019-08-15,28.58,7.196242263,0.251792941322603,NA,NA,NA,NA,NA,NA,1.68184656001437,0.596774193548387,0.35542730696151,54.5
33,"low","present","2 sp","ruderal",2019-08-15,24.19,7.15733556,0.29587993220339,0,9.1,60,45,85,0.670581654152602,1.69926213090209,0.595744680851064,0.351178708687087,47
33,"low","present","2 sp","ruderal",2019-08-15,24.19,7.15733556,0.29587993220339,NA,NA,NA,NA,NA,NA,1.69926213090209,0.595744680851064,0.351178708687087,47
34,"low","present","2 sp","ruderal",2019-08-15,25.63,7.468449848,0.291394843854858,0,11.9,97,44,49,0.693028158860302,1.79877967883194,0.555555555555556,0.309407295459866,20.5
34,"low","present","2 sp","ruderal",2019-08-15,25.63,7.468449848,0.291394843854858,NA,NA,NA,NA,NA,NA,1.79877967883194,0.555555555555556,0.309407295459866,20.5
35,"low","present","2 sp","ruderal",2019-08-15,24.06,6.631448382,0.275621296009975,0,8.4,40,45,93,0.745251210930807,1.03498249847038,0.3,0.290826173819223,8.5
35,"low","present","2 sp","ruderal",2019-08-15,24.06,6.631448382,0.275621296009975,NA,NA,NA,NA,NA,NA,1.03498249847038,0.3,0.290826173819223,8.5
36,"high","present","2 sp","ruderal",2019-08-15,32.31,8.747998537,0.270752043856391,0,8.9,22,45,152,0.534996720411401,0.328407908168487,0,0.00304499366527726,4.5
36,"high","present","2 sp","ruderal",2019-08-15,32.31,8.747998537,0.270752043856391,NA,8,109,46,NA,NA,0.328407908168487,0,0.00304499366527726,4.5
37,"high","present","2 sp","ruderal",2019-08-15,29.01,7.042723221,0.2427688114788,0,NA,NA,NA,NA,NA,0.947904644031768,0.183098591549296,0.194216362065978,1
37,"high","present","2 sp","ruderal",2019-08-15,29.01,7.042723221,0.2427688114788,NA,NA,NA,NA,NA,NA,0.947904644031768,0.183098591549296,0.194216362065978,1
38,"high","present","2 sp","ruderal",2019-08-15,29.89,8.301241362,0.277726375443292,0,10.5,NA,NA,98,0.76762308893423,0.365726988642178,0.021978021978022,0.0628283465306504,2.5
38,"high","present","2 sp","ruderal",2019-08-15,29.89,8.301241362,0.277726375443292,NA,NA,NA,NA,NA,NA,0.365726988642178,0.021978021978022,0.0628283465306504,2.5
39,"high","present","2 sp","ruderal",2019-08-15,32.31,7.148127985,0.221235777932529,0,6.5,NA,NA,67,0.448427076935964,0.201523034557935,0.032967032967033,0.16855161516173,15
39,"high","present","2 sp","ruderal",2019-08-15,32.31,7.148127985,0.221235777932529,NA,NA,NA,NA,NA,NA,0.201523034557935,0.032967032967033,0.16855161516173,15
40,"high","present","2 sp","ruderal",2019-08-15,32.68,8.855809285,0.27098559623623,0,NA,NA,NA,NA,NA,0.445341026986054,0.0531914893617021,0.121685373854853,9
40,"high","present","2 sp","ruderal",2019-08-15,32.68,8.855809285,0.27098559623623,NA,NA,NA,NA,NA,NA,0.445341026986054,0.0531914893617021,0.121685373854853,9
41,"low","present","2 sp","stress tolerant",2019-08-15,27.17,8.498368984,0.31278501965403,0,11.5,29,49.5,193,0.387517771720257,1.10215684332303,0.037037037037037,0.0345114556675567,18
41,"low","present","2 sp","stress tolerant",2019-08-15,27.17,8.498368984,0.31278501965403,NA,NA,NA,NA,NA,NA,1.10215684332303,0.037037037037037,0.0345114556675567,18
42,"low","present","2 sp","stress tolerant",2019-08-15,26.86,5.276037645,0.19642731366344,0,9.9,39,57,125,0.678079668953426,0.495099800950976,0,0.00201979479304824,12
42,"low","present","2 sp","stress tolerant",2019-08-15,26.86,5.276037645,0.19642731366344,NA,NA,NA,NA,NA,NA,0.495099800950976,0,0.00201979479304824,12
43,"low","present","2 sp","stress tolerant",2019-08-15,25.18,6.849447771,0.272019371366164,0,11,72,52,31,0.560560225187178,0.883218237877369,0.188405797101449,0.214449599180205,30
43,"low","present","2 sp","stress tolerant",2019-08-15,25.18,6.849447771,0.272019371366164,NA,NA,NA,NA,NA,NA,0.883218237877369,0.188405797101449,0.214449599180205,30
44,"low","present","2 sp","stress tolerant",2019-08-15,26.72,7.02076399,0.262753143338323,0,NA,NA,NA,NA,NA,0.320944092073748,0.0326086956521739,0.104718225018615,13
44,"low","present","2 sp","stress tolerant",2019-08-15,26.72,7.02076399,0.262753143338323,NA,NA,NA,NA,NA,NA,0.320944092073748,0.0326086956521739,0.104718225018615,13
45,"low","present","2 sp","stress tolerant",2019-08-15,27.46,7.897172289,0.287588211544064,0,NA,NA,NA,NA,NA,0.519979187933437,0.166666666666667,0.322448802870414,13.5
45,"low","present","2 sp","stress tolerant",2019-08-15,27.46,7.897172289,0.287588211544064,NA,NA,NA,NA,NA,NA,0.519979187933437,0.166666666666667,0.322448802870414,13.5
46,"high","present","2 sp","stress tolerant",2019-08-15,33.88,9.817213706,0.2897642770366,0,10.5,43,52.5,568,0.808794045485967,0.400558130417624,0,0.00249651654544471,25
46,"high","present","2 sp","stress tolerant",2019-08-15,33.88,9.817213706,0.2897642770366,NA,NA,NA,NA,NA,NA,0.400558130417624,0,0.00249651654544471,25
47,"high","present","2 sp","stress tolerant",2019-08-15,30.65,9.058982202,0.295562225187602,0,9,NA,NA,55,0.462265417572377,0.554810329708883,0,0.00180241777496233,13.5
47,"high","present","2 sp","stress tolerant",2019-08-15,30.65,9.058982202,0.295562225187602,NA,NA,NA,NA,NA,NA,0.554810329708883,0,0.00180241777496233,13.5
48,"high","present","2 sp","stress tolerant",2019-08-15,34.1,6.942697463,0.203598166070381,0,NA,NA,NA,NA,NA,0.261233563315842,0,0.00382799203634856,25.5
48,"high","present","2 sp","stress tolerant",2019-08-15,34.1,6.942697463,0.203598166070381,NA,NA,NA,NA,NA,NA,0.261233563315842,0,0.00382799203634856,25.5
49,"high","present","2 sp","stress tolerant",2019-08-15,31.02,9.224246258,0.297364482849774,0,9,NA,NA,479,0.57163945277752,0.228890360238642,0,0.00436890395452826,8.5
49,"high","present","2 sp","stress tolerant",2019-08-15,31.02,9.224246258,0.297364482849774,NA,NA,NA,NA,NA,NA,0.228890360238642,0,0.00436890395452826,8.5
50,"high","present","2 sp","stress tolerant",2019-08-15,29.59,8.602410531,0.290720193680297,0,10.1,39,42,30,0.458763583369455,0.281137072901811,0.0531914893617021,0.192758247079811,18
50,"high","present","2 sp","stress tolerant",2019-08-15,29.59,8.602410531,0.290720193680297,NA,NA,NA,NA,NA,NA,0.281137072901811,0.0531914893617021,0.192758247079811,18
1,"low","present","2 sp","competitor",2019-08-16,24.79,6.453308845,0.260319033682937,1,8.4,0,NA,36,0.754862743566388,0.0646864061543989,0,0.0154591986083307,10.5
1,"low","present","2 sp","competitor",2019-08-16,24.79,6.453308845,0.260319033682937,NA,NA,NA,NA,NA,NA,0.0646864061543989,0,0.0154591986083307,10.5
2,"low","present","2 sp","competitor",2019-08-16,28.21,6.759312053,0.239606949769585,1,9.6,0,NA,162,0.563189010939744,0.111957241421075,0,0.00893198141814665,11
2,"low","present","2 sp","competitor",2019-08-16,28.21,6.759312053,0.239606949769585,NA,NA,NA,NA,NA,NA,0.111957241421075,0,0.00893198141814665,11
3,"low","present","2 sp","competitor",2019-08-16,26.83,7.427612256,0.276839815728662,3,10,49,48,141,0.805413356959462,0.0995175479298444,0.0103092783505155,0.113641047089384,19
3,"low","present","2 sp","competitor",2019-08-16,26.83,7.427612256,0.276839815728662,NA,NA,NA,NA,NA,NA,0.0995175479298444,0.0103092783505155,0.113641047089384,19
4,"low","present","2 sp","competitor",2019-08-16,28.59,6.442731539,0.225349126932494,1,9,4,48,54,0.647277119673181,0.189083341066704,0,0.00528867320811316,9.5
4,"low","present","2 sp","competitor",2019-08-16,28.59,6.442731539,0.225349126932494,NA,NA,NA,NA,NA,NA,0.189083341066704,0,0.00528867320811316,9.5
5,"low","present","2 sp","competitor",2019-08-16,24.52,6.728341814,0.274402194698206,1,9.1,15,48,256,0.639248456621494,0.129372812308798,0,0.00772959930416535,7.5
5,"low","present","2 sp","competitor",2019-08-16,24.52,6.728341814,0.274402194698206,NA,NA,NA,NA,NA,NA,0.129372812308798,0,0.00772959930416535,7.5
6,"high","present","2 sp","competitor",2019-08-16,29.18,8.203842031,0.281146060006854,0,NA,NA,NA,NA,NA,0.08956579313686,0,0.0111649767726833,0
6,"high","present","2 sp","competitor",2019-08-16,29.18,8.203842031,0.281146060006854,NA,NA,NA,NA,NA,NA,0.08956579313686,0,0.0111649767726833,0
7,"high","present","2 sp","competitor",2019-08-16,29.51,7.323471074,0.248169131616401,2,9.5,47,43.5,163,0.919549906308862,0.417973701305347,0.0202020202020202,0.0507257278048966,5
7,"high","present","2 sp","competitor",2019-08-16,29.51,7.323471074,0.248169131616401,NA,NA,NA,NA,NA,NA,0.417973701305347,0.0202020202020202,0.0507257278048966,5
8,"high","present","2 sp","competitor",2019-08-16,28.93,6.910994318,0.238886772139647,2,10.4,10,49.5,112,0.727449287730115,0.164203954084243,0,0.00608998733055455,3
8,"high","present","2 sp","competitor",2019-08-16,28.93,6.910994318,0.238886772139647,NA,NA,NA,NA,NA,NA,0.164203954084243,0,0.00608998733055455,3
9,"high","present","2 sp","competitor",2019-08-16,33.82,8.213228719,0.242851233560024,1,9.5,25,48.5,361,0.569196562731276,0.221426544143904,0,0.00451617037996179,14.5
9,"high","present","2 sp","competitor",2019-08-16,33.82,8.213228719,0.242851233560024,NA,NA,NA,NA,NA,NA,0.221426544143904,0,0.00451617037996179,14.5
10,"high","present","2 sp","competitor",2019-08-16,32.97,8.256269288,0.250417630815893,2,10.5,2,NA,36,0.821701204684572,0.353287295150948,0,0.00283055749166619,8
10,"high","present","2 sp","competitor",2019-08-16,32.97,8.256269288,0.250417630815893,NA,10.5,109,43.5,NA,NA,0.353287295150948,0,0.00283055749166619,8
11,"low","present","6 sp","csr",2019-08-16,30.14,7.610967572,0.252520490112807,1,11.5,NA,NA,35,0.720640893181392,1.16933118817567,0.603448275862069,0.516917945894437,10.5
11,"low","present","6 sp","csr",2019-08-16,30.14,7.610967572,0.252520490112807,NA,NA,NA,NA,NA,NA,1.16933118817567,0.603448275862069,0.516917945894437,10.5
12,"low","present","6 sp","csr",2019-08-16,28.13,8.441557522,0.300090917952364,1,9.5,5,NA,69,0.895299572134004,0.696622835508911,0.253521126760563,0.365364317370712,0.5
12,"low","present","6 sp","csr",2019-08-16,28.13,8.441557522,0.300090917952364,NA,NA,NA,NA,NA,NA,0.696622835508911,0.253521126760563,0.365364317370712,0.5
13,"low","present","6 sp","csr",2019-08-16,27.24,9.177383178,0.336908339867841,3,9.4,NA,NA,26,0.90282091502463,0.577201777993098,0.569444444444444,0.988292943982001,18.5
13,"low","present","6 sp","csr",2019-08-16,27.24,9.177383178,0.336908339867841,NA,NA,NA,NA,NA,NA,0.577201777993098,0.569444444444444,0.988292943982001,18.5
14,"low","present","6 sp","csr",2019-08-16,26.86,7.617657298,0.283606005137751,0,NA,NA,NA,NA,NA,0.90809762485983,0.579710144927536,0.639479863210932,30
14,"low","present","6 sp","csr",2019-08-16,26.86,7.617657298,0.283606005137751,NA,NA,NA,NA,NA,NA,0.90809762485983,0.579710144927536,0.639479863210932,30
15,"low","present","6 sp","csr",2019-08-16,23.17,7.35219228,0.317315160984031,0,NA,NA,NA,NA,NA,1.1817708816669,0.771428571428571,0.653619566543265,3.5
15,"low","present","6 sp","csr",2019-08-16,23.17,7.35219228,0.317315160984031,NA,NA,NA,NA,NA,NA,1.1817708816669,0.771428571428571,0.653619566543265,3.5
16,"high","present","6 sp","csr",2019-08-16,26.08,7.940564306,0.304469490260736,2,11,NA,NA,361,0.802344263760696,0.253769747221103,0.0515463917525773,0.207063262378533,8
16,"high","present","6 sp","csr",2019-08-16,26.08,7.940564306,0.304469490260736,NA,NA,NA,NA,NA,NA,0.253769747221103,0.0515463917525773,0.207063262378533,8
17,"high","present","6 sp","csr",2019-08-16,34.13306122,9.867164959,0.289079402969529,1,10,NA,NA,40,0.574456895996873,0.524955065329929,0.0326086956521739,0.0640220427838927,10
17,"high","present","6 sp","csr",2019-08-16,34.13306122,9.867164959,0.289079402969529,NA,NA,NA,NA,NA,NA,0.524955065329929,0.0326086956521739,0.0640220427838927,10
18,"high","present","6 sp","csr",2019-08-16,29.65,8.930747,0.0988447650252951,2,11.5,NA,NA,74,0.702944505936239,0.53739475882116,0.0217391304347826,0.042313643855894,4.5
18,"high","present","6 sp","csr",2019-08-16,29.65,8.930747,0.0988447650252951,NA,NA,NA,NA,NA,NA,0.53739475882116,0.0217391304347826,0.042313643855894,4.5
19,"high","present","6 sp","csr",2019-08-16,31.9,7.408387872,0.232237864326019,0,NA,NA,NA,NA,NA,0.442853088287808,0.0947368421052632,0.216181945293434,9
19,"high","present","6 sp","csr",2019-08-16,31.9,7.408387872,0.232237864326019,NA,NA,NA,NA,NA,NA,0.442853088287808,0.0947368421052632,0.216181945293434,9
20,"high","present","6 sp","csr",2019-08-16,30.37,8.797101911,0.289664205169575,0,NA,NA,NA,NA,NA,0.258745624617595,0.0421052631578947,0.166593206055564,20.5
20,"high","present","6 sp","csr",2019-08-16,30.37,8.797101911,0.289664205169575,NA,NA,NA,NA,NA,NA,0.258745624617595,0.0421052631578947,0.166593206055564,20.5
21,"low","absent","0 sp","none",2019-08-16,22.78,7.804580864,0.342606710447761,2,8,1,NA,35,0.436679879232008,0.0995175479298444,0,0.010048479095415,10.5
21,"low","absent","0 sp","none",2019-08-16,22.78,7.804580864,0.342606710447761,NA,NA,NA,NA,NA,NA,0.0995175479298444,0,0.010048479095415,10.5
22,"low","absent","0 sp","none",2019-08-16,20.96,6.60957606,0.315342369274809,1,9.5,4,47,131,0.922388359893414,0.286112950298303,0,0.0034951231636226,4.5
22,"low","absent","0 sp","none",2019-08-16,20.96,6.60957606,0.315342369274809,NA,NA,NA,NA,NA,NA,0.286112950298303,0,0.0034951231636226,4.5
23,"low","absent","0 sp","none",2019-08-16,21.94,6.13052995,0.279422513673655,1,11.4,5,48,141,0.490504648554818,0.184107463670212,0,0.00543161032184594,4.5
23,"low","absent","0 sp","none",2019-08-16,21.94,6.13052995,0.279422513673655,NA,NA,NA,NA,NA,NA,0.184107463670212,0,0.00543161032184594,4.5
24,"low","absent","0 sp","none",2019-08-16,27.56,8.569786641,0.310950168396226,1,9.9,1,NA,148,0.715210010980282,0.26869737941058,0,0.00372165892422777,7
24,"low","absent","0 sp","none",2019-08-16,27.56,8.569786641,0.310950168396226,NA,NA,NA,NA,NA,NA,0.26869737941058,0,0.00372165892422777,7
25,"low","absent","0 sp","none",2019-08-16,23.37,5.954909986,0.254810012237912,0,NA,NA,NA,NA,NA,0.233866237635134,0,0.00427594855124042,4
25,"low","absent","0 sp","none",2019-08-16,23.37,5.954909986,0.254810012237912,NA,NA,NA,NA,NA,NA,0.233866237635134,0,0.00427594855124042,4
26,"high","absent","0 sp","none",2019-08-16,31.07,8.558725869,0.275465911457998,1,8.9,NA,NA,108,0.685510340196765,0.256257685919349,0,0.00390232197880194,19
26,"high","absent","0 sp","none",2019-08-16,31.07,8.558725869,0.275465911457998,NA,NA,NA,NA,NA,NA,0.256257685919349,0,0.00390232197880194,19
27,"high","absent","0 sp","none",2019-08-16,30.04,8.821985262,0.293674609254328,1,11.4,2,NA,235,0.800252712716249,0.116933118817567,0.0105263157894737,0.0985718666022794,10.5
27,"high","absent","0 sp","none",2019-08-16,30.04,8.821985262,0.293674609254328,NA,NA,NA,NA,NA,NA,0.116933118817567,0.0105263157894737,0.0985718666022794,10.5
28,"high","absent","0 sp","none",2019-08-16,30.65,5.472978056,0.178563721239804,1,9.6,10,65,28,0.680611806035787,0.169179831480736,0,0.00591087005612644,3.5
28,"high","absent","0 sp","none",2019-08-16,30.65,5.472978056,0.178563721239804,NA,NA,NA,NA,NA,NA,0.169179831480736,0,0.00591087005612644,3.5
29,"high","absent","0 sp","none",2019-08-16,26.57,8.056588799,0.303221257019195,2,9,12,46,83,0.493416352891698,0.181619524971966,0,0.00550601594269314,11.5
29,"high","absent","0 sp","none",2019-08-16,26.57,8.056588799,0.303221257019195,NA,9,149,42,NA,NA,0.181619524971966,0,0.00550601594269314,11.5
30,"high","absent","0 sp","none",2019-08-16,27.59,12.121637,0.439348930772019,1,8.4,11,47.5,60,0.786331554456314,0.310992337280764,0,0.00321551331053279,16.5
30,"high","absent","0 sp","none",2019-08-16,27.59,12.121637,0.439348930772019,NA,NA,NA,NA,NA,NA,0.310992337280764,0,0.00321551331053279,16.5
31,"low","present","2 sp","ruderal",2019-08-16,27.63,8.536058113,0.308941661708288,2,10.5,31,46,220,0.65160915034766,1.80126761753018,0.819672131147541,0.455608107957224,25.7
31,"low","present","2 sp","ruderal",2019-08-16,27.63,8.536058113,0.308941661708288,NA,9.5,151,46.5,NA,NA,1.80126761753018,0.819672131147541,0.455608107957224,25.7
32,"low","present","2 sp","ruderal",2019-08-16,28.58,7.196242263,0.251792941322603,0,NA,NA,NA,NA,NA,1.68184656001437,0.596774193548387,0.35542730696151,54.5
32,"low","present","2 sp","ruderal",2019-08-16,28.58,7.196242263,0.251792941322603,NA,NA,NA,NA,NA,NA,1.68184656001437,0.596774193548387,0.35542730696151,54.5
33,"low","present","2 sp","ruderal",2019-08-16,24.19,7.15733556,0.29587993220339,1,11.5,78,49,27,0.630517980041676,1.69926213090209,0.595744680851064,0.351178708687087,47
33,"low","present","2 sp","ruderal",2019-08-16,24.19,7.15733556,0.29587993220339,NA,NA,NA,NA,NA,NA,1.69926213090209,0.595744680851064,0.351178708687087,47
34,"low","present","2 sp","ruderal",2019-08-16,25.63,7.468449848,0.291394843854858,0,NA,NA,NA,NA,NA,1.79877967883194,0.555555555555556,0.309407295459866,20.5
34,"low","present","2 sp","ruderal",2019-08-16,25.63,7.468449848,0.291394843854858,NA,NA,NA,NA,NA,NA,1.79877967883194,0.555555555555556,0.309407295459866,20.5
35,"low","present","2 sp","ruderal",2019-08-16,24.06,6.631448382,0.275621296009975,1,8.5,42,45.5,98,0.635234639614344,1.03498249847038,0.3,0.290826173819223,8.5
35,"low","present","2 sp","ruderal",2019-08-16,24.06,6.631448382,0.275621296009975,NA,NA,NA,NA,NA,NA,1.03498249847038,0.3,0.290826173819223,8.5
36,"high","present","2 sp","ruderal",2019-08-16,32.31,8.747998537,0.270752043856391,0,NA,NA,NA,NA,NA,0.328407908168487,0,0.00304499366527726,4.5
36,"high","present","2 sp","ruderal",2019-08-16,32.31,8.747998537,0.270752043856391,NA,NA,NA,NA,NA,NA,0.328407908168487,0,0.00304499366527726,4.5
37,"high","present","2 sp","ruderal",2019-08-16,29.01,7.042723221,0.2427688114788,1,11.5,NA,NA,38,0.770147413788412,0.947904644031768,0.183098591549296,0.194216362065978,1
37,"high","present","2 sp","ruderal",2019-08-16,29.01,7.042723221,0.2427688114788,NA,NA,NA,NA,NA,NA,0.947904644031768,0.183098591549296,0.194216362065978,1
38,"high","present","2 sp","ruderal",2019-08-16,29.89,8.301241362,0.277726375443292,0,NA,NA,NA,NA,NA,0.365726988642178,0.021978021978022,0.0628283465306504,2.5
38,"high","present","2 sp","ruderal",2019-08-16,29.89,8.301241362,0.277726375443292,NA,NA,NA,NA,NA,NA,0.365726988642178,0.021978021978022,0.0628283465306504,2.5
39,"high","present","2 sp","ruderal",2019-08-16,32.31,7.148127985,0.221235777932529,5,9.5,NA,NA,24,0.436411901308628,0.201523034557935,0.032967032967033,0.16855161516173,15
39,"high","present","2 sp","ruderal",2019-08-16,32.31,7.148127985,0.221235777932529,NA,6.9,NA,NA,NA,NA,0.201523034557935,0.032967032967033,0.16855161516173,15
40,"high","present","2 sp","ruderal",2019-08-16,32.68,8.855809285,0.27098559623623,1,12,NA,NA,211,0.617912257803531,0.445341026986054,0.0531914893617021,0.121685373854853,9
40,"high","present","2 sp","ruderal",2019-08-16,32.68,8.855809285,0.27098559623623,NA,NA,NA,NA,NA,NA,0.445341026986054,0.0531914893617021,0.121685373854853,9
41,"low","present","2 sp","stress tolerant",2019-08-16,27.17,8.498368984,0.31278501965403,2,11.5,45,50,403,0.395133640304655,1.10215684332303,0.037037037037037,0.0345114556675567,18
41,"low","present","2 sp","stress tolerant",2019-08-16,27.17,8.498368984,0.31278501965403,NA,8.5,45,46,NA,NA,1.10215684332303,0.037037037037037,0.0345114556675567,18
42,"low","present","2 sp","stress tolerant",2019-08-16,26.86,5.276037645,0.19642731366344,1,10.6,NA,NA,272,0.976784351054573,0.495099800950976,0,0.00201979479304824,12
42,"low","present","2 sp","stress tolerant",2019-08-16,26.86,5.276037645,0.19642731366344,NA,NA,NA,NA,NA,NA,0.495099800950976,0,0.00201979479304824,12
43,"low","present","2 sp","stress tolerant",2019-08-16,25.18,6.849447771,0.272019371366164,1,11.1,NA,NA,78,0.536032539170992,0.883218237877369,0.188405797101449,0.214449599180205,30
